herb	symptom	label
U930	C0011991	1
U930	C0010200	1
U930	C0030193	1
U930	C0020429	1
U971	C0000737	1
U971	C0030193	1
U971	C0020429	1
U973	C0022346	1
U973	C0030193	1
U973	C0020429	1
U977	C0086132	1
U979	C0000737	1
U810	C0030193	1
U810	C0020429	1
U903	C0042963	1
U903	C0018834	1
U91	C0011991	1
U91	C0015967	1
U91	C0000737	1
U91	C0030193	1
U91	C0020429	1
U91	C0018681	1
U994	C0237326	1
U994	C0032285	1
U995	C0009806	1
U995	C0011991	1
U995	C0237326	1
U995	C0022346	1
U995	C0030193	1
U995	C0020429	1
U995	C0018834	1
U995	C0042571	1
U998	C0030193	1
U998	C0020429	1
U999	C0009806	1
U999	C0011991	1
U999	C0237326	1
U999	C0030193	1
U999	C0020429	1
U999	C0008031	1
U1006	C0008489	0
U1006	C0006271	0
U1006	C0030486	0
U1006	C1836296	0
U1006	C0032617	0
U1006	C0042024	0
U1006	C0007758	0
U1006	C0014118	0
U1006	C0008031	0
U1006	C2364082	0
U1006	C0003126	0
U1006	C0023186	0
U1006	C0751265	0
U1006	C0042384	0
U1006	C0040034	0
U1006	C0231712	0
U1006	C0021368	0
U1006	C0030232	0
U1006	C0029089	0
U1006	C0005745	0
U1006	C0003123	0
U1006	C0271097	0
U1006	C2931205	0
U1006	C1568248	0
U1006	C1568249	0
U1006	C0699731	0
U1006	C0086132	0
U1006	C0020505	0
U1006	C0013491	0
U1006	C0023012	0
U1006	C0023015	0
U1006	C0973461	0
U1006	C0233565	0
U1006	C0039070	0
U1006	C0040822	0
U1006	C0234376	0
U1006	C0003578	0
U1006	C3714756	0
U1006	C0020796	0
U1006	C0018776	0
U1006	C0042571	0
U1006	C0234133	0
U1006	C0234132	0
U1006	C0234378	0
U1007	C0022541	0
U1007	C0023530	0
U1007	C0002103	0
U1007	C0035455	0
U1007	C0009806	0
U1007	C0011991	0
U1007	C0021359	0
U1007	C0014335	0
U1007	C0003113	0
U1007	C0026821	0
U1007	C0036572	0
U1007	C0011570	0
U1007	C0001925	0
U1007	C0033687	0
U1007	C0020615	0
U1007	C0032914	0
U1007	C0338591	0
U1007	C0700590	0
U1007	C0019572	0
U1007	C0006625	0
U1007	C0027498	0
U1007	C0018777	0
U1007	C0015967	0
U1007	C3552463	0
U1007	C0023014	0
U1007	C0015672	0
U1007	C0271215	0
U1007	C0028754	0
U1007	C0028756	0
U1007	C3203358	0
U1007	C0031154	0
U1007	C0000737	0
U1007	C0086565	0
U1007	C0019214	0
U1007	C0235153	0
U1007	C0018784	0
U1007	C0020455	0
U1007	C0020438	0
U1007	C0020538	0
U1007	C0751837	0
U1007	C0009460	0
U1007	C0151825	0
U1007	C0162298	0
U1007	C0086437	0
U1007	C0003862	0
U1007	C0152031	0
U1007	C0035229	0
U1007	C0231835	0
U1007	C0013404	0
U1007	C0476273	0
U1007	C1145670	0
U1007	C0009421	0
U1007	C0026838	0
U1007	C0026846	0
U1007	C0151786	0
U1007	C0015644	0
U1007	C0026826	0
U1007	C0013421	0
U1007	C0027066	0
U1007	C0542476	0
U1007	C0751295	0
U1007	C0002622	0
U1007	C0234979	0
U1007	C1838869	0
U1007	C0003537	0
U1007	C0917816	0
U1007	C0221263	0
U1007	C0010200	0
U1007	C0178417	0
U1007	C0231807	0
U1007	C0162674	0
U1007	C0427055	0
U1007	C0476254	0
U1007	C1963137	0
U1007	C0231791	0
U1007	C0005779	0
U1007	C0042963	0
U1007	C0237326	0
U1007	C0016382	0
U1007	C0151908	0
U1007	C0085636	0
U1007	C0022346	0
U1007	C0033774	0
U1007	C0034150	0
U1007	C0015230	0
U1007	C0155320	0
U1007	C0018989	0
U1007	C0022116	0
U1007	C0018780	0
U1007	C0032285	0
U1007	C0026837	0
U1007	C0427190	0
U1007	C0152200	0
U1007	C0231528	0
U1007	C0746674	0
U1007	C0240735	0
U1007	C3668816	0
U1007	C0002418	0
U1007	C0009398	0
U1007	C0700078	0
U1007	C0270948	0
U1007	C0035078	0
U1007	C1963154	0
U1007	C0019825	0
U1007	C0456909	0
U1007	C0003635	0
U1007	C0013595	0
U1007	C0042798	0
U1007	C0023380	0
U1007	C0234144	0
U1007	C0013604	0
U1007	C0037315	0
U1007	C0037317	0
U1007	C0851578	0
U1007	C0241210	0
U1007	C0020305	0
U1007	C0398650	0
U1007	C1262477	0
U1007	C0043094	0
U1007	C1384666	0
U1007	C1691779	0
U1007	C0030193	0
U1007	C0020429	0
U1007	C1860844	0
U1007	C0018681	0
U1007	C0012833	0
U1007	C0206160	0
U1007	C0033377	0
U1007	C4020887	0
U1007	C0018834	0
U1007	C0008489	0
U1007	C0006271	0
U1007	C0030486	0
U1007	C1836296	0
U1007	C0032617	0
U1007	C0042024	0
U1007	C0007758	0
U1007	C0014118	0
U1007	C0008031	0
U1007	C2364082	0
U1007	C0003126	0
U1007	C0023186	0
U1007	C0751265	0
U1007	C0042384	0
U1007	C0040034	0
U1007	C0231712	0
U1007	C0021368	0
U1007	C0030232	0
U1007	C0029089	0
U1007	C0005745	0
U1007	C0003123	0
U1007	C0271097	0
U1007	C2931205	0
U1007	C1568248	0
U1007	C1568249	0
U1007	C0699731	0
U1007	C0086132	0
U1007	C0020505	0
U1007	C0013491	0
U1007	C0023012	0
U1007	C0023015	0
U1007	C0973461	0
U1007	C0233565	0
U1007	C0039070	0
U1007	C0040822	0
U1007	C0234376	0
U1007	C0003578	0
U1007	C3714756	0
U1007	C0020796	0
U1007	C0018776	0
U1007	C0042571	0
U1007	C0234133	0
U1007	C0234132	0
U1007	C0234378	0
U1008	C0022541	0
U1008	C0023530	0
U1008	C0002103	0
U1008	C0035455	0
U1008	C0009806	0
U1008	C0011991	0
U1008	C0021359	0
U1008	C0014335	0
U1008	C0003113	0
U1008	C0026821	0
U1008	C0036572	0
U1008	C0011570	0
U1008	C0001925	0
U1008	C0033687	0
U1008	C0020615	0
U1008	C0032914	0
U1008	C0338591	0
U1008	C0700590	0
U1008	C0019572	0
U1008	C0006625	0
U1008	C0027498	0
U1008	C0018777	0
U1008	C0015967	0
U1008	C3552463	0
U1008	C0023014	0
U1008	C0015672	0
U1008	C0271215	0
U1008	C0028754	0
U1008	C0028756	0
U1008	C3203358	0
U1008	C0031154	0
U1008	C0000737	0
U1008	C0086565	0
U1008	C0019214	0
U1008	C0235153	0
U1008	C0018784	0
U1008	C0020455	0
U1008	C0020438	0
U1008	C0020538	0
U1008	C0751837	0
U1008	C0009460	0
U1008	C0151825	0
U1008	C0162298	0
U1008	C0086437	0
U1008	C0003862	0
U1008	C0152031	0
U1008	C0035229	0
U1008	C0231835	0
U1008	C0013404	0
U1008	C0476273	0
U1008	C1145670	0
U1008	C0009421	0
U1008	C0026838	0
U1008	C0026846	0
U1008	C0151786	0
U1008	C0015644	0
U1008	C0026826	0
U1008	C0013421	0
U1008	C0027066	0
U1008	C0542476	0
U1008	C0751295	0
U1008	C0002622	0
U1008	C0234979	0
U1008	C1838869	0
U1008	C0003537	0
U1008	C0917816	0
U1008	C0221263	0
U1008	C0010200	0
U1008	C0178417	0
U1008	C0231807	0
U1008	C0162674	0
U1008	C0427055	0
U1008	C0476254	0
U1008	C1963137	0
U1008	C0231791	0
U1008	C0005779	0
U1008	C0042963	0
U1008	C0237326	0
U1008	C0016382	0
U1008	C0151908	0
U1008	C0085636	0
U1008	C0022346	0
U1008	C0033774	0
U1008	C0034150	0
U1008	C0015230	0
U1008	C0155320	0
U1008	C0018989	0
U1008	C0022116	0
U1008	C0018780	0
U1008	C0032285	0
U1008	C0026837	0
U1008	C0427190	0
U1008	C0152200	0
U1008	C0231528	0
U1008	C0746674	0
U1008	C0240735	0
U1008	C3668816	0
U1008	C0002418	0
U1008	C0009398	0
U1008	C0700078	0
U1008	C0270948	0
U1008	C0035078	0
U1008	C1963154	0
U1008	C0019825	0
U1008	C0456909	0
U1008	C0003635	0
U1008	C0013595	0
U1008	C0042798	0
U1008	C0023380	0
U1008	C0234144	0
U1008	C0013604	0
U1008	C0037315	0
U1008	C0037317	0
U1008	C0851578	0
U1008	C0241210	0
U1008	C0020305	0
U1008	C0398650	0
U1008	C1262477	0
U1008	C0043094	0
U1008	C1384666	0
U1008	C1691779	0
U1008	C0030193	0
U1008	C0020429	0
U1008	C1860844	0
U1008	C0018681	0
U1008	C0012833	0
U1008	C0206160	0
U1008	C0033377	0
U1008	C4020887	0
U1008	C0018834	0
U1008	C0008489	0
U1008	C0006271	0
U1008	C0030486	0
U1008	C1836296	0
U1008	C0032617	0
U1008	C0042024	0
U1008	C0007758	0
U1008	C0014118	0
U1008	C0008031	0
U1008	C2364082	0
U1008	C0003126	0
U1008	C0023186	0
U1008	C0751265	0
U1008	C0042384	0
U1008	C0040034	0
U1008	C0231712	0
U1008	C0021368	0
U1008	C0030232	0
U1008	C0029089	0
U1008	C0005745	0
U1008	C0003123	0
U1008	C0271097	0
U1008	C2931205	0
U1008	C1568248	0
U1008	C1568249	0
U1008	C0699731	0
U1008	C0086132	0
U1008	C0020505	0
U1008	C0013491	0
U1008	C0023012	0
U1008	C0023015	0
U1008	C0973461	0
U1008	C0233565	0
U1008	C0039070	0
U1008	C0040822	0
U1008	C0234376	0
U1008	C0003578	0
U1008	C3714756	0
U1008	C0020796	0
U1008	C0018776	0
U1008	C0042571	0
U1008	C0234133	0
U1008	C0234132	0
U1008	C0234378	0
U1009	C0022541	0
U1009	C0023530	0
U1009	C0002103	0
U1009	C0035455	0
U1009	C0009806	0
U1009	C0011991	0
U1009	C0021359	0
U1009	C0014335	0
U1009	C0003113	0
U1009	C0026821	0
U1009	C0036572	0
U1009	C0011570	0
U1009	C0001925	0
U1009	C0033687	0
U1009	C0020615	0
U1009	C0032914	0
U1009	C0338591	0
U1009	C0700590	0
U1009	C0019572	0
U1009	C0006625	0
U1009	C0027498	0
U1009	C0018777	0
U1009	C0015967	0
U1009	C3552463	0
U1009	C0023014	0
U1009	C0015672	0
U1009	C0271215	0
U1009	C0028754	0
U1009	C0028756	0
U1009	C3203358	0
U1009	C0031154	0
U1009	C0000737	0
U1009	C0086565	0
U1009	C0019214	0
U1009	C0235153	0
U1009	C0018784	0
U1009	C0020455	0
U1009	C0020438	0
U1009	C0020538	0
U1009	C0751837	0
U1009	C0009460	0
U1009	C0151825	0
U1009	C0162298	0
U1009	C0086437	0
U1009	C0003862	0
U1009	C0152031	0
U1009	C0035229	0
U1009	C0231835	0
U1009	C0013404	0
U1009	C0476273	0
U1009	C1145670	0
U1009	C0009421	0
U1009	C0026838	0
U1009	C0026846	0
U1009	C0151786	0
U1009	C0015644	0
U1009	C0026826	0
U1009	C0013421	0
U1009	C0027066	0
U1009	C0542476	0
U1009	C0751295	0
U1009	C0002622	0
U1009	C0234979	0
U1009	C1838869	0
U1009	C0003537	0
U1009	C0917816	0
U1009	C0221263	0
U1009	C0010200	0
U1009	C0178417	0
U1009	C0231807	0
U1009	C0162674	0
U1009	C0427055	0
U1009	C0476254	0
U1009	C1963137	0
U1009	C0231791	0
U1009	C0005779	0
U1009	C0042963	0
U1009	C0237326	0
U1009	C0016382	0
U1009	C0151908	0
U1009	C0085636	0
U1009	C0022346	0
U1009	C0033774	0
U1009	C0034150	0
U1009	C0015230	0
U1009	C0155320	0
U1009	C0018989	0
U1009	C0022116	0
U1009	C0018780	0
U1009	C0032285	0
U1009	C0026837	0
U1009	C0427190	0
U1009	C0152200	0
U1009	C0231528	0
U1009	C0746674	0
U1009	C0240735	0
U1009	C3668816	0
U1009	C0002418	0
U1009	C0009398	0
U1009	C0700078	0
U1009	C0270948	0
U1009	C0035078	0
U1009	C1963154	0
U1009	C0019825	0
U1009	C0456909	0
U1009	C0003635	0
U1009	C0013595	0
U1009	C0042798	0
U1009	C0023380	0
U1009	C0234144	0
U1009	C0013604	0
U1009	C0037315	0
U1009	C0037317	0
U1009	C0851578	0
U1009	C0241210	0
U1009	C0020305	0
U1009	C0398650	0
U1009	C1262477	0
U1009	C0043094	0
U1009	C1384666	0
U1009	C1691779	0
U1009	C0030193	0
U1009	C0020429	0
U1009	C1860844	0
U1009	C0018681	0
U1009	C0012833	0
U1009	C0206160	0
U1009	C0033377	0
U1009	C4020887	0
U1009	C0018834	0
U1009	C0008489	0
U1009	C0006271	0
U1009	C0030486	0
U1009	C1836296	0
U1009	C0032617	0
U1009	C0042024	0
U1009	C0007758	0
U1009	C0014118	0
U1009	C0008031	0
U1009	C2364082	0
U1009	C0003126	0
U1009	C0023186	0
U1009	C0751265	0
U1009	C0042384	0
U1009	C0040034	0
U1009	C0231712	0
U1009	C0021368	0
U1009	C0030232	0
U1009	C0029089	0
U1009	C0005745	0
U1009	C0003123	0
U1009	C0271097	0
U1009	C2931205	0
U1009	C1568248	0
U1009	C1568249	0
U1009	C0699731	0
U1009	C0086132	0
U1009	C0020505	0
U1009	C0013491	0
U1009	C0023012	0
U1009	C0023015	0
U1009	C0973461	0
U1009	C0233565	0
U1009	C0039070	0
U1009	C0040822	0
U1009	C0234376	0
U1009	C0003578	0
U1009	C3714756	0
U1009	C0020796	0
U1009	C0018776	0
U1009	C0042571	0
U1009	C0234133	0
U1009	C0234132	0
U1009	C0234378	0
U101	C0022541	0
U101	C0023530	0
U101	C0002103	0
U101	C0035455	0
U101	C0009806	0
U101	C0011991	0
U101	C0021359	0
U101	C0014335	0
U101	C0003113	0
U101	C0026821	0
U101	C0036572	0
U101	C0011570	0
U101	C0001925	0
U101	C0033687	0
U101	C0020615	0
U101	C0032914	0
U101	C0338591	0
U101	C0700590	0
U101	C0019572	0
U101	C0006625	0
U101	C0027498	0
U101	C0018777	0
U101	C0015967	0
U101	C3552463	0
U101	C0023014	0
U101	C0015672	0
U101	C0271215	0
U101	C0028754	0
U101	C0028756	0
U101	C3203358	0
U101	C0031154	0
U101	C0086565	0
U101	C0019214	0
U101	C0235153	0
U101	C0018784	0
U101	C0020455	0
U101	C0020438	0
U101	C0020538	0
U101	C0751837	0
U101	C0009460	0
U101	C0151825	0
U101	C0162298	0
U101	C0086437	0
U101	C0003862	0
U101	C0152031	0
U101	C0035229	0
U101	C0231835	0
U101	C0013404	0
U101	C0476273	0
U101	C1145670	0
U101	C0009421	0
U101	C0026838	0
U101	C0026846	0
U101	C0151786	0
U101	C0015644	0
U101	C0026826	0
U101	C0013421	0
U101	C0027066	0
U101	C0542476	0
U101	C0751295	0
U101	C0002622	0
U101	C0234979	0
U101	C1838869	0
U101	C0003537	0
U101	C0917816	0
U101	C0221263	0
U101	C0010200	0
U101	C0178417	0
U101	C0231807	0
U101	C0162674	0
U101	C0427055	0
U101	C0476254	0
U101	C1963137	0
U101	C0231791	0
U101	C0005779	0
U101	C0042963	0
U101	C0237326	0
U101	C0016382	0
U101	C0151908	0
U101	C0085636	0
U101	C0022346	0
U101	C0033774	0
U101	C0034150	0
U101	C0015230	0
U101	C0155320	0
U101	C0018989	0
U101	C0022116	0
U101	C0018780	0
U101	C0032285	0
U101	C0026837	0
U101	C0427190	0
U101	C0152200	0
U101	C0231528	0
U101	C0746674	0
U101	C0240735	0
U101	C3668816	0
U101	C0002418	0
U101	C0009398	0
U101	C0700078	0
U101	C0270948	0
U101	C0035078	0
U101	C1963154	0
U101	C0019825	0
U101	C0456909	0
U101	C0003635	0
U101	C0013595	0
U101	C0042798	0
U101	C0023380	0
U101	C0234144	0
U101	C0013604	0
U101	C0037315	0
U101	C0037317	0
U101	C0851578	0
U101	C0241210	0
U101	C0020305	0
U101	C0398650	0
U101	C1262477	0
U101	C0043094	0
U101	C1384666	0
U101	C1691779	0
U101	C0030193	0
U101	C0020429	0
U101	C1860844	0
U101	C0018681	0
U101	C0012833	0
U101	C0206160	0
U101	C0033377	0
U101	C4020887	0
U101	C0018834	0
U101	C0008489	0
U101	C0006271	0
U101	C0030486	0
U101	C1836296	0
U101	C0032617	0
U101	C0042024	0
U101	C0007758	0
U101	C0014118	0
U101	C0008031	0
U101	C2364082	0
U101	C0003126	0
U101	C0023186	0
U101	C0751265	0
U101	C0042384	0
U101	C0040034	0
U101	C0231712	0
U101	C0021368	0
U101	C0030232	0
U101	C0029089	0
U101	C0005745	0
U101	C0003123	0
U101	C0271097	0
U101	C2931205	0
U101	C1568248	0
U101	C1568249	0
U101	C0699731	0
U101	C0086132	0
U101	C0020505	0
U101	C0023012	0
U101	C0023015	0
U101	C0973461	0
U101	C0233565	0
U101	C0039070	0
U101	C0040822	0
U101	C0234376	0
U101	C0003578	0
U101	C3714756	0
U101	C0020796	0
U101	C0018776	0
U101	C0042571	0
U101	C0234133	0
U101	C0234132	0
U101	C0234378	0
U1010	C0022541	0
U1010	C0023530	0
U1010	C0002103	0
U1010	C0035455	0
U1010	C0009806	0
U1010	C0021359	0
U1010	C0014335	0
U1010	C0003113	0
U1010	C0026821	0
U1010	C0036572	0
U1010	C0011570	0
U1010	C0001925	0
U1010	C0033687	0
U1010	C0020615	0
U1010	C0032914	0
U1010	C0338591	0
U1010	C0700590	0
U1010	C0019572	0
U1010	C0006625	0
U1010	C0027498	0
U1010	C0018777	0
U1010	C0015967	0
U1010	C3552463	0
U1010	C0023014	0
U1010	C0015672	0
U1010	C0271215	0
U1010	C0028754	0
U1010	C0028756	0
U1010	C3203358	0
U1010	C0031154	0
U1010	C0086565	0
U1010	C0019214	0
U1010	C0235153	0
U1010	C0018784	0
U1010	C0020455	0
U1010	C0020438	0
U1010	C0020538	0
U1010	C0751837	0
U1010	C0009460	0
U1010	C0151825	0
U1010	C0162298	0
U1010	C0086437	0
U1010	C0003862	0
U1010	C0152031	0
U1010	C0035229	0
U1010	C0231835	0
U1010	C0013404	0
U1010	C0476273	0
U1010	C1145670	0
U1010	C0009421	0
U1010	C0026838	0
U1010	C0026846	0
U1010	C0151786	0
U1010	C0015644	0
U1010	C0026826	0
U1010	C0013421	0
U1010	C0027066	0
U1010	C0542476	0
U1010	C0751295	0
U1010	C0002622	0
U1010	C0234979	0
U1010	C1838869	0
U1010	C0003537	0
U1010	C0221263	0
U1010	C0010200	0
U1010	C0178417	0
U1010	C0231807	0
U1010	C0162674	0
U1010	C0427055	0
U1010	C0476254	0
U1010	C1963137	0
U1010	C0231791	0
U1010	C0005779	0
U1010	C0042963	0
U1010	C0237326	0
U1010	C0016382	0
U1010	C0151908	0
U1010	C0085636	0
U1010	C0022346	0
U1010	C0033774	0
U1010	C0034150	0
U1010	C0015230	0
U1010	C0155320	0
U1010	C0018989	0
U1010	C0022116	0
U1010	C0018780	0
U1010	C0032285	0
U1010	C0026837	0
U1010	C0427190	0
U1010	C0152200	0
U1010	C0231528	0
U1010	C0746674	0
U1010	C0240735	0
U1010	C3668816	0
U1010	C0002418	0
U1010	C0009398	0
U1010	C0700078	0
U1010	C0270948	0
U1010	C0035078	0
U1010	C1963154	0
U1010	C0019825	0
U1010	C0456909	0
U1010	C0003635	0
U1010	C0013595	0
U1010	C0042798	0
U1010	C0023380	0
U1010	C0234144	0
U1010	C0037315	0
U1010	C0037317	0
U1010	C0851578	0
U1010	C0241210	0
U1010	C0020305	0
U1010	C0398650	0
U1010	C1262477	0
U1010	C0043094	0
U1010	C1384666	0
U1010	C1691779	0
U1010	C0030193	0
U1010	C0020429	0
U1010	C1860844	0
U1010	C0018681	0
U1010	C0012833	0
U1010	C0206160	0
U1010	C0033377	0
U1010	C4020887	0
U1010	C0018834	0
U1010	C0008489	0
U1010	C0006271	0
U1010	C0030486	0
U1010	C1836296	0
U1010	C0032617	0
U1010	C0042024	0
U1010	C0007758	0
U1010	C0014118	0
U1010	C0008031	0
U1010	C2364082	0
U1010	C0003126	0
U1010	C0023186	0
U1010	C0751265	0
U1010	C0042384	0
U1010	C0040034	0
U1010	C0231712	0
U1010	C0021368	0
U1010	C0030232	0
U1010	C0029089	0
U1010	C0005745	0
U1010	C0003123	0
U1010	C0271097	0
U1010	C2931205	0
U1010	C1568248	0
U1010	C1568249	0
U1010	C0699731	0
U1010	C0086132	0
U1010	C0020505	0
U1010	C0013491	0
U1010	C0023012	0
U1010	C0023015	0
U1010	C0973461	0
U1010	C0233565	0
U1010	C0039070	0
U1010	C0040822	0
U1010	C0234376	0
U1010	C0003578	0
U1010	C3714756	0
U1010	C0018776	0
U1010	C0042571	0
U1010	C0234133	0
U1010	C0234132	0
U1010	C0234378	0
U1012	C0022541	0
U1012	C0023530	0
U1012	C0002103	0
U1012	C0035455	0
U1012	C0009806	0
U1012	C0011991	0
U1012	C0021359	0
U1012	C0014335	0
U1012	C0003113	0
U1012	C0026821	0
U1012	C0036572	0
U1012	C0011570	0
U1012	C0001925	0
U1012	C0033687	0
U1012	C0020615	0
U1012	C0032914	0
U1012	C0338591	0
U1012	C0700590	0
U1012	C0019572	0
U1012	C0006625	0
U1012	C0027498	0
U1012	C0018777	0
U1012	C0015967	0
U1012	C3552463	0
U1012	C0023014	0
U1012	C0015672	0
U1012	C0271215	0
U1012	C0028754	0
U1012	C0028756	0
U1012	C3203358	0
U1012	C0031154	0
U1012	C0000737	0
U1012	C0086565	0
U1012	C0019214	0
U1012	C0235153	0
U1012	C0018784	0
U1012	C0020455	0
U1012	C0020438	0
U1012	C0020538	0
U1012	C0751837	0
U1012	C0009460	0
U1012	C0151825	0
U1012	C0162298	0
U1012	C0086437	0
U1012	C0003862	0
U1012	C0152031	0
U1012	C0035229	0
U1012	C0231835	0
U1012	C0013404	0
U1012	C0476273	0
U1012	C1145670	0
U1012	C0026838	0
U1012	C0026846	0
U1012	C0151786	0
U1012	C0015644	0
U1012	C0026826	0
U1012	C0013421	0
U1012	C0027066	0
U1012	C0542476	0
U1012	C0751295	0
U1012	C0002622	0
U1012	C0234979	0
U1012	C1838869	0
U1012	C0003537	0
U1012	C0917816	0
U1012	C0221263	0
U1012	C0178417	0
U1012	C0231807	0
U1012	C0162674	0
U1012	C0427055	0
U1012	C0476254	0
U1012	C1963137	0
U1012	C0231791	0
U1012	C0005779	0
U1012	C0042963	0
U1012	C0237326	0
U1012	C0016382	0
U1012	C0151908	0
U1012	C0085636	0
U1012	C0022346	0
U1012	C0033774	0
U1012	C0034150	0
U1012	C0015230	0
U1012	C0155320	0
U118	C0042571	0
U118	C0234133	0
U118	C0234132	0
U118	C0234378	0
U119	C0022541	0
U119	C0023530	0
U119	C0002103	0
U119	C0035455	0
U119	C0009806	0
U119	C0011991	0
U119	C0021359	0
U119	C0014335	0
U119	C0003113	0
U119	C0026821	0
U119	C0036572	0
U119	C0011570	0
U119	C0001925	0
U119	C0033687	0
U119	C0020615	0
U119	C0032914	0
U119	C0338591	0
U119	C0700590	0
U119	C0019572	0
U119	C0006625	0
U119	C0027498	0
U119	C0018777	0
U119	C0015967	0
U119	C3552463	0
U119	C0023014	0
U119	C0015672	0
U119	C0271215	0
U119	C0028754	0
U119	C0028756	0
U119	C3203358	0
U119	C0031154	0
U119	C0086565	0
U119	C0019214	0
U119	C0235153	0
U119	C0018784	0
U119	C0020455	0
U119	C0020438	0
U119	C0020538	0
U119	C0751837	0
U119	C0009460	0
U119	C0151825	0
U119	C0162298	0
U119	C0086437	0
U119	C0003862	0
U119	C0152031	0
U119	C0035229	0
U119	C0231835	0
U119	C0013404	0
U119	C0476273	0
U119	C1145670	0
U119	C0009421	0
U119	C0026838	0
U119	C0026846	0
U119	C0151786	0
U119	C0015644	0
U119	C0026826	0
U119	C0013421	0
U119	C0027066	0
U119	C0542476	0
U119	C0751295	0
U119	C0002622	0
U119	C0234979	0
U119	C1838869	0
U119	C0003537	0
U119	C0917816	0
U119	C0221263	0
U119	C0010200	0
U119	C0178417	0
U119	C0231807	0
U119	C0162674	0
U119	C0427055	0
U119	C0476254	0
U119	C1963137	0
U119	C0231791	0
U119	C0005779	0
U119	C0042963	0
U119	C0237326	0
U119	C0016382	0
U119	C0151908	0
U119	C0085636	0
U119	C0022346	0
U119	C0033774	0
U119	C0034150	0
U119	C0015230	0
U119	C0155320	0
U119	C0018989	0
U119	C0022116	0
U119	C0018780	0
U119	C0032285	0
U119	C0026837	0
U119	C0427190	0
U119	C0152200	0
U119	C0231528	0
U119	C0746674	0
U119	C0240735	0
U119	C3668816	0
U119	C0002418	0
U119	C0009398	0
U119	C0700078	0
U119	C0270948	0
U119	C0035078	0
U119	C1963154	0
U119	C0019825	0
U119	C0456909	0
U119	C0003635	0
U119	C0013595	0
U119	C0042798	0
U119	C0023380	0
U119	C0234144	0
U119	C0013604	0
U119	C0037315	0
U119	C0037317	0
U119	C0851578	0
U119	C0241210	0
U119	C0020305	0
U119	C0398650	0
U119	C1262477	0
U119	C0043094	0
U119	C1384666	0
U119	C1691779	0
U119	C1860844	0
U119	C0018681	0
U119	C0012833	0
U119	C0206160	0
U119	C0033377	0
U119	C4020887	0
U119	C0018834	0
U119	C0008489	0
U119	C0006271	0
U119	C0030486	0
U119	C1836296	0
U119	C0032617	0
U119	C0042024	0
U119	C0007758	0
U119	C0014118	0
U119	C0008031	0
U119	C2364082	0
U119	C0003126	0
U119	C0023186	0
U119	C0751265	0
U119	C0042384	0
U119	C0040034	0
U119	C0231712	0
U119	C0021368	0
U119	C0030232	0
U119	C0029089	0
U119	C0005745	0
U119	C0003123	0
U119	C0271097	0
U119	C2931205	0
U119	C1568248	0
U119	C1568249	0
U119	C0699731	0
U119	C0086132	0
U119	C0020505	0
U119	C0013491	0
U119	C0023012	0
U119	C0023015	0
U119	C0973461	0
U119	C0233565	0
U119	C0039070	0
U119	C0040822	0
U119	C0234376	0
U119	C0003578	0
U119	C3714756	0
U119	C0020796	0
U119	C0018776	0
U119	C0042571	0
U119	C0234133	0
U119	C0234132	0
U119	C0234378	0
U12	C0022541	0
U12	C0023530	0
U12	C0002103	0
U12	C0035455	0
U12	C0009806	0
U12	C0011991	0
